"Id","Name","Code","ShortName","ShortNameLatin","Depots","IsCity","CityCode","IsSalePoint"
"1409","ДОССОР-КУР","2709875","ДОССОР-КУР","",NULL,False,"27",False
"1410","Т-КУРГ-АЛТ","2709879","Т-КУРГ-АЛТ","",NULL,False,"27",False
"1411","МАКАТ-КУР","2709883","МАКАТ-КУР","",NULL,False,"27",False
"1412","АЛМ-2-ТАЛ","2709884","АЛМ-2-ТАЛ","",NULL,False,"27",False
"1413","КУЛЬС-КУР","2709886","КУЛЬС-КУР","",NULL,False,"27",False
"1414","АЛМ-2-АЛТ","2709887","АЛМ-2-АЛТ","",NULL,False,"27",False
"1415","АЛМ-2-АБД","2709889","АЛМ-2-АБД","",NULL,False,"27",False
"1416","АЛМ-2-ШП","2709890","АЛМ-2-ШП","",NULL,False,"27",False
"1417","АТЫРАУ-ТАЛ","2709896","АТЫРАУ-ТАЛ","",NULL,False,"27",False
"1418","ЧИМКЕН-ТАЛ","2709897","ЧИМКЕН-ТАЛ","",NULL,False,"27",False
"1419","КАПЧАГ-ТАЛ","2709898","КАПЧАГ-ТАЛ","",NULL,False,"27",False
"1420","КУРКОЛЬ","2709900","КУРКОЛЬ","KURKOL",NULL,False,"27",False
"1421","КОКТОБЕ","2709901","КОКТОБЕ","KOKTOBE",NULL,False,"27",False
"1422","ЖУМЫСКЕР","2709902","ЖУМЫСКЕР","JUMYSKER",NULL,False,"27",False
"1423","МАЙ","2709903","МАЙ","MAI",NULL,False,"27",False
"1424","КУНШАШ","2709921","КУНШАШ","KUNSHASH",NULL,False,"27",False
"1425","БАСАГАШ","2709923","БАСАГАШ","BASAGASH",NULL,False,"27",False
"1426","БАРМАК","2709924","БАРМАК","BARMAK",NULL,False,"27",False
"1427","УШКУЛЫН","2709926","УШКУЛЫН","USHKULYN",NULL,False,"27",False
"1428","ТОКИБАЙ","2709927","ТОКИБАЙ","TOKIBAI",NULL,False,"27",False
"1429","АКСУ 1","2709928","АКСУ 1","AKSU 1",NULL,False,"27",False
"1430","АРЫСТАНСОР","2709929","АРЫСТАНСОР","ARYSTANSOR",NULL,False,"27",False
"1431","ТОГУЗАК","2709931","ТОГУЗАК","TOGUZAK",NULL,False,"27",False
"1432","ПЕШКОВСКИЙ ТУПИК","2709932","ПЕШКОВ ТУП","PESHKOV TUP",NULL,False,"27",False
"1433","ДЖАРКУЛЬ","2709933","ДЖАРКУЛЬ","DJARKUL",NULL,False,"27",False
"1434","УСПЕНОВКА","2709934","УСПЕНОВКА","USPENOVKA",NULL,False,"27",False
"1435","ЖЕЛЕЗОРУДНАЯ","2709936","ЖЕЛЕЗОРУДН","JELEZORUDN",NULL,False,"27",False
"1436","ВОРОНИНСКАЯ","2709937","ВОРОНИНСК","VORONINSK",NULL,False,"27",False
"1437","ПРИТОБОЛЬСКАЯ","2709938","ПРИТОБОЛЬС","PRITOBOLS",NULL,False,"27",False
"1438","АПАНОВКА","2709939","АПАНОВКА","APANOVKA",NULL,False,"27",False
"1439","КАЗАНБАСЫ","2709941","КАЗАНБАСЫ","KAZANBASY",NULL,False,"27",False
"1440","АМАНКАРАГАЙ","2709942","АМАНКАРГАЙ","AMANKARGAI",NULL,False,"27",False
"1441","ОСТ.ПУНКТ 285 КМ","2709944","ОП 285 КМ","OP 285 KM",NULL,False,"27",False
"1442","КОЙБАГАР","2709946","КОЙБАГАР","KOIBAGAR",NULL,False,"27",False
"1443","ЖАНЫСБАЙ","2709947","ЖАНЫСБАЙ","ZHANYSBAI",NULL,False,"27",False
"1444","КОВЫЛЬНАЯ","2709948","КОВЫЛЬНАЯ","KOVYLNAIA",NULL,False,"27",False
"1445","СУРГАН","2709949","СУРГАН","SURGAN",NULL,False,"27",False
"1446","ЧЕЛГАШИ","2709950","ЧЕЛГАШИ","CHELGASHI",NULL,False,"27",False
"1447","ЕРКЕНШИЛИК","2709960","ЕРКЕНШИЛИК","ERKENSHILIK",NULL,False,"27",False
"1448","АЙСАРЫ","2709973","АЙСАРЫ","AISARY",NULL,False,"27",False
"1449","ЕНБЕКШИЛЬДЕР","2709974","ЕНБЕКШИЛЬД","ENBEKSHILD",NULL,False,"27",False
"1450","СЕЛЕТЫ","2709976","СЕЛЕТЫ","SELETY",NULL,False,"27",False
"1451","ТУРГАЙ","2709978","ТУРГАЙ","TURGAI",NULL,False,"27",False
"1452","ЕРЕЙМЕНТАУ","2709979","ЕРЕЙМЕНТАУ","EREIMENTAU",NULL,False,"27",False
"1453","ТОБОЛ","2709980","ТОБОЛ","TOBOL",NULL,False,"27",False
"1454","УЛЕНТЫ","2709982","УЛЕНТЫ","ULENTY",NULL,False,"27",False
"1455","АКСУ 2","2709983","АКСУ 2","AKSU 2",NULL,False,"27",False
"1456","ТЕМИРТАУ","2709984","ТЕМИРТАУ","TEMIRTAU",NULL,False,"27",False
"1457","МАЙКАЙЫН","2709986","МАЙКАЙЫН","MAIKAIYN",NULL,False,"27",False
"1458","КАРАСОР","2709987","КАРАСОР","KARASOR",NULL,False,"27",False
"1459","КАЛКАМАН","2709988","КАЛКАМАН","KALKAMAN",NULL,False,"27",False
"1460","ТАСКУДЫК","2709989","ТАСКУДЫК","TASKUDYK",NULL,False,"27",False
"1461","СПУТНИК","2709991","СПУТНИК","SPUTNIK",NULL,False,"27",False
"1462","АЛМ2-МП","2713705","АЛМ2-МП","",NULL,False,"27",False
"1463","АЛМ-2-ТА-М","2713707","АЛМ-2-ТА-М","",NULL,False,"27",False
"1464","АЛМ-2-ДТ","2713710","АЛМ-2-ДТ","",NULL,False,"27",False
"1465","АЛМ1-ВИВ-М","2713711","АЛМ1-ВИВ-М","",NULL,False,"27",False
"1466","АЛМ2-ВИВ-М","2713712","АЛМ2-ВИВ-М","",NULL,False,"27",False
"1467","АЯГОЗ-ВИВ","2713721","АЯГОЗ-ВИВ","",NULL,False,"27",False
"1468","СЕМЕЙ-ВИВ","2713722","СЕМЕЙ-ВИВ","",NULL,False,"27",False
"1469","ЧЕМОЛГ-ВИВ","2713723","ЧЕМОЛГ-ВИВ","",NULL,False,"27",False
"1470","КОСТАН-ВИВ","2713724","КОСТАН-ВИВ","",NULL,False,"27",False
"1471","РУДНЫЙ-ВИВ","2713725","РУДНЫЙ-ВИВ","",NULL,False,"27",False
"1472","БАЛХ-2-ВИВ","2713726","БАЛХ-2-ВИВ","",NULL,False,"27",False
"1473","КАР-П-ВИВ","2713727","КАР-П-ВИВ","",NULL,False,"27",False
"1474","Т-КОРГ-ВИВ","2713728","Т-КОРГ-ВИВ","",NULL,False,"27",False
"1475","ШЫМКЕН-ВИВ","2713729","ШЫМКЕН-ВИВ","",NULL,False,"27",False
"1476","АРЫС-2-ВИВ","2713730","АРЫС-2-ВИВ","",NULL,False,"27",False
"1477","К-ОРДА-ВИВ","2713731","К-ОРДА-ВИВ","",NULL,False,"27",False
"1478","АТЫРАУ-ВИВ","2713732","АТЫРАУ-ВИВ","",NULL,False,"27",False
"1479","КУЛЬС-ВИВ","2713733","КУЛЬС-ВИВ","",NULL,False,"27",False
"1480","АКТАУ-ВИВ","2713734","АКТАУ-ВИВ","",NULL,False,"27",False
"1481","ТУРКЕС-ВИВ","2713735","ТУРКЕС-ВИВ","",NULL,False,"27",False
"1482","НУР-С-ТА","2713736","НУР-С-ТА","",NULL,False,"27",False
"1483","КОСТАН-ТА","2713737","КОСТАН-ТА","",NULL,False,"27",False
"1484","УС-КАМ-ТА","2713738","УС-КАМ-ТА","",NULL,False,"27",False
"1485","ШЫМКЕНТ-ТА","2713739","ШЫМКЕНТ-ТА","",NULL,False,"27",False
"1486","УРАЛЬСК-ТА","2713740","УРАЛЬСК-ТА","",NULL,False,"27",False
"1487","АТЫРАУ-ТА","2713741","АТЫРАУ-ТА","",NULL,False,"27",False
"1488","МАНГИС-ТА","2713742","МАНГИС-ТА","",NULL,False,"27",False
"1489","Т-КОРГ-ТА","2713743","Т-КОРГ-ТА","",NULL,False,"27",False
"1490","АКТОБЕ-ТА","2713744","АКТОБЕ-ТА","",NULL,False,"27",False
"1491","НУР-С-ВИВ","2713751","НУР-С-ВИВ","",NULL,False,"27",False
"1492","НУР-С-ОСВ","2713753","НУР-С-ОСВ","",NULL,False,"27",False
"1493","НУР-НЖ-ШП","2713754","НУР-НЖ-ШП","",NULL,False,"27",False
"1494","АРКАЛЫК-ШП","2713755","АРКАЛЫК-ШП","",NULL,False,"27",False
"1495","П-ПАВЛ-ШП","2713756","П-ПАВЛ-ШП","",NULL,False,"27",False
"1496","СМИРНОВ-ШП","2713757","СМИРНОВ-ШП","",NULL,False,"27",False
"1497","КУР-Б-ШП","2713758","КУР-Б-ШП","",NULL,False,"27",False
"1498","АТБАСАР-ШП","2713759","АТБАСАР-ШП","",NULL,False,"27",False
"1499","КОСТАН-ШП","2713760","КОСТАН-ШП","",NULL,False,"27",False
"1500","КОЙБАГ-ШП","2713761","КОЙБАГ-ШП","",NULL,False,"27",False
"1501","КАЗ-БАС-ШП","2713762","КАЗ-БАС-ШП","",NULL,False,"27",False
"1502","ШАРБАК-ШП","2713763","ШАРБАК-ШП","",NULL,False,"27",False
"1503","ЕКИБАС-ШП","2713764","ЕКИБАС-ШП","",NULL,False,"27",False
"1504","БАЛХАШ-ШП","2713765","БАЛХАШ-ШП","",NULL,False,"27",False
"1505","ЖАРМА-ШП","2713766","ЖАРМА-ШП","",NULL,False,"27",False
"1506","ЛЕПСЫ-ШП","2713767","ЛЕПСЫ-ШП","",NULL,False,"27",False
"1507","УРАЛЬСК-ШП","2713768","УРАЛЬСК-ШП","",NULL,False,"27",False
"1508","Д-НУРПЕ-ШП","2713769","Д-НУРПЕ-ШП","",NULL,False,"27",False
"1509","В5-КНБ-ЮЖН","2713788","В5-КНБ-ЮЖН","",NULL,False,"27",False
"1510","В1-МО-СЕВ","2713791","В1-МО-СЕВ","",NULL,False,"27",False
"1511","В1-МО-ЮЖН","2713792","В1-МО-ЮЖН","",NULL,False,"27",False
"1512","В1-МО-ЗАП","2713793","В1-МО-ЗАП","",NULL,False,"27",False
"1513","В3-НГ-СЕВ","2713795","В3-НГ-СЕВ","",NULL,False,"27",False
"1514","В3-НГ-ЮЖН","2713796","В3-НГ-ЮЖН","",NULL,False,"27",False
"1515","В3-НГ-ЗАП","2713797","В3-НГ-ЗАП","",NULL,False,"27",False
"1516","В3-НГ-ВУЗ","2713798","В3-НГ-ВУЗ","",NULL,False,"27",False
"1517","АСТАНА-МАК","2713836","АСТАНА-МАК","",NULL,False,"27",False
"1518","КОСТАН-МАК","2713837","КОСТАН-МАК","",NULL,False,"27",False
"1519","ПАВЛОД-МАК","2713838","ПАВЛОД-МАК","",NULL,False,"27",False
"1520","ЕКИБАС-МАК","2713839","ЕКИБАС-МАК","",NULL,False,"27",False
"1521","КАР-П-МАК","2713840","КАР-П-МАК","",NULL,False,"27",False
"1522","БАЛХ-2-МАК","2713841","БАЛХ-2-МАК","",NULL,False,"27",False
"1523","ЖЕЗКАЗ-МАК","2713842","ЖЕЗКАЗ-МАК","",NULL,False,"27",False
"1524","ОСКЕМ-МАК","2713843","ОСКЕМ-МАК","",NULL,False,"27",False
"1525","РИДДЕР-МАК","2713844","РИДДЕР-МАК","",NULL,False,"27",False
"1526","СЕМЕЙ-МАК","2713845","СЕМЕЙ-МАК","",NULL,False,"27",False
"1527","АЛМ-1-МАК","2713846","АЛМ-1-МАК","",NULL,False,"27",False
"1528","АЛМ-2-МАК","2713847","АЛМ-2-МАК","",NULL,False,"27",False
"1529","УЗ-АГА-МАК","2713848","УЗ-АГА-МАК","",NULL,False,"27",False
"1530","ТАРАЗ-МАК","2713849","ТАРАЗ-МАК","",NULL,False,"27",False
"1531","Т-СИБ-МАК","2713850","Т-СИБ-МАК","",NULL,False,"27",False
"1532","ШЫМКЕН-МАК","2713851","ШЫМКЕН-МАК","",NULL,False,"27",False
"1533","ТУРКЕС-МАК","2713852","ТУРКЕС-МАК","",NULL,False,"27",False
"1534","К-ОРДА-МАК","2713853","К-ОРДА-МАК","",NULL,False,"27",False
"1535","АКТОБЕ-МАК","2713854","АКТОБЕ-МАК","",NULL,False,"27",False
"1536","МАРТУК-МАК","2713855","МАРТУК-МАК","",NULL,False,"27",False
"1537","К-АГАШ-МАК","2713856","К-АГАШ-МАК","",NULL,False,"27",False
"1538","АТЫРАУ-МАК","2713857","АТЫРАУ-МАК","",NULL,False,"27",False
"1539","КУЛЬС-МАК","2713858","КУЛЬС-МАК","",NULL,False,"27",False
"1540","ДОССОР-МАК","2713859","ДОССОР-МАК","",NULL,False,"27",False
"1541","МАНГИС-МАК","2713860","МАНГИС-МАК","",NULL,False,"27",False
